face_id,x,y,z,closeness,betweenness
face_795,35267.243333,-1538.924042,8530.516379,0.020993,0.004691
face_796,35367.243333,-1438.924042,8530.516379,0.021008,0.006656
face_797,35467.243333,-1338.924042,8530.516379,0.021012,0.00768
face_798,35567.243333,-1238.924042,8530.516379,0.021006,0.006635
face_799,35667.243333,-1138.924042,8530.516379,0.020989,0.003943
face_800,35752.243333,-1038.924042,8530.516379,0.020961,0.00114
face_801,35650.749739,261.075958,8530.516379,0.022673,0.000322
face_802,35567.243333,361.075958,8530.516379,0.022866,0.002022
face_803,35467.243333,461.075958,8530.516379,0.023048,0.004692
face_804,35367.243333,561.075958,8530.516379,0.023161,0.010526
face_805,35267.243333,661.075958,8530.516379,0.023254,0.016798
face_806,35167.243333,761.075958,8530.516379,0.023325,0.016854
face_807,35067.243333,861.075958,8530.516379,0.023372,0.014615
face_808,34967.243333,961.075958,8530.516379,0.023381,0.009461
face_809,34867.243333,1061.075958,8530.516379,0.023369,0.005921
face_810,34767.243333,1161.075958,8530.516379,0.023329,0.004475
face_811,34667.243333,1261.075958,8530.516379,0.023151,0.001848
face_812,34567.243333,1161.075958,8530.516379,0.023274,0.004388
face_813,34467.243333,1061.075958,8530.516379,0.023361,0.006403
face_814,34367.243333,961.075958,8530.516379,0.023407,0.009621
face_815,34267.243333,861.075958,8530.516379,0.023433,0.014794
face_816,34167.243333,761.075958,8530.516379,0.023436,0.021275
face_817,34067.243333,661.075958,8530.516379,0.023415,0.025772
face_818,33967.243333,561.075958,8530.516379,0.023371,0.024784
face_819,33867.243333,461.075958,8530.516379,0.023304,0.044078
face_820,33917.274881,361.075958,8530.516379,0.023255,0.020058
face_821,33982.274881,361.075958,8530.516379,0.023147,0.000808
face_822,34067.243333,261.075958,8530.516379,0.023148,0.001838
face_823,34158.659512,196.109242,8530.516379,0.023056,0.000303
face_824,32467.243333,-129.480896,8530.516379,0.028897,0.001088
face_825,32567.243333,-38.924042,8530.516379,0.028956,0.004
face_826,32667.243333,61.075958,8530.516379,0.028994,0.004982
face_827,32767.243333,161.075958,8530.516379,0.029014,0.00444
face_828,32667.243333,261.075958,8530.516379,0.029092,0.007133
face_829,32567.243333,361.075958,8530.516379,0.029112,0.013275
face_830,32467.243333,461.075958,8530.516379,0.029112,0.019296
face_831,32367.243333,561.075958,8530.516379,0.029092,0.019683
face_832,32311.974402,661.075958,8530.516379,0.029053,0.014396
face_833,32246.974404,633.989529,8530.516379,0.02891,8.7e-05
face_834,32167.243333,561.075958,8530.516379,0.029665,0.002507
face_835,32069.209855,462.643056,8530.516379,0.03043,0.033337
face_836,31767.243333,141.73811,8530.516379,0.03259,0.047471
face_837,31667.243333,61.075958,8530.516379,0.032881,0.053161
face_838,31567.243333,-38.924042,8530.516379,0.033122,0.074292
face_839,31467.243333,-138.924042,8530.516379,0.033309,0.062339
face_840,31367.243333,-238.924042,8530.516379,0.033441,0.049296
face_841,31267.243333,-338.924042,8530.516379,0.032954,0.047458
face_842,31171.63159,-442.647026,8530.516379,0.032372,0.131835
face_843,31267.243333,-538.924042,8530.516379,0.031856,0.016114
face_844,31367.243333,-638.924042,8530.516379,0.031309,0.013939
face_845,31467.243333,-738.924042,8530.516379,0.030752,0.014895
face_846,31567.243333,-838.924042,8530.516379,0.030187,0.016422
face_847,31667.243333,-938.924042,8530.516379,0.029616,0.015962
face_848,31767.243333,-1038.924042,8530.516379,0.029042,0.012864
face_849,31867.243333,-1138.924042,8530.516379,0.028464,0.010576
face_850,31951.93729,-1038.924042,8530.516379,0.028414,0.003445
face_851,34894.062317,-1638.924042,8530.516379,0.020504,0.001528
face_852,34967.243333,-1738.924042,8530.516379,0.020506,0.00128
face_853,35067.243333,-1811.217489,8530.516379,0.020498,0.000185
face_854,35167.243333,-1738.924042,8530.516379,0.020545,0.001448
face_855,35267.243333,-1638.924042,8530.516379,0.020573,0.003072
face_856,35367.243333,-1538.924042,8530.516379,0.020592,0.004914
face_857,35467.243333,-1438.924042,8530.516379,0.0206,0.00632
face_858,35567.243333,-1338.924042,8530.516379,0.020598,0.0061
face_859,35667.243333,-1238.924042,8530.516379,0.020586,0.003989
face_860,35752.243333,-1138.924042,8530.516379,0.020563,0.001257
face_861,35650.749739,361.075958,8530.516379,0.022357,0.00044
face_862,35567.243333,461.075958,8530.516379,0.022534,0.002014
face_863,35467.243333,561.075958,8530.516379,0.022665,0.005569
face_864,35367.243333,661.075958,8530.516379,0.02276,0.012676
face_865,35267.243333,761.075958,8530.516379,0.022836,0.016687
face_866,35167.243333,861.075958,8530.516379,0.022888,0.014075
face_867,35067.243333,961.075958,8530.516379,0.022919,0.012486
face_868,34967.243333,1061.075958,8530.516379,0.022914,0.007075
face_869,34858.651459,1152.372435,8530.516379,0.022884,0.004553
face_870,34767.243333,1261.075958,8530.516379,0.022817,0.00157
face_871,34667.243333,1361.075958,8530.516379,0.022631,0.000308
face_872,34567.243333,1261.075958,8530.516379,0.022765,0.001966
face_873,34467.243333,1161.075958,8530.516379,0.022876,0.00461
face_874,34367.243333,1061.075958,8530.516379,0.022939,0.006907
face_875,34267.243333,961.075958,8530.516379,0.022977,0.010616
face_876,34167.243333,861.075958,8530.516379,0.022995,0.01583
face_877,34067.243333,761.075958,8530.516379,0.022991,0.020904
face_878,33967.243333,661.075958,8530.516379,0.022963,0.02276
face_879,33867.243333,561.075958,8530.516379,0.022913,0.019973
face_880,33767.243333,461.075958,8530.516379,0.022841,0.030336
face_881,33867.243333,361.075958,8530.516379,0.022801,0.020019
face_882,33917.274881,261.075958,8530.516379,0.022748,0.008973
face_883,33982.274881,261.075958,8530.516379,0.022626,0.000595
face_884,34067.243333,196.109242,8530.516379,0.022626,0.00039
face_885,32567.243333,-129.480896,8530.516379,0.028146,0.001243
face_886,32667.243333,-38.924042,8530.516379,0.028189,0.003452
face_887,32767.243333,61.075958,8530.516379,0.028214,0.003322
face_888,32867.243333,161.075958,8530.516379,0.02822,0.002097
face_889,32767.243333,261.075958,8530.516379,0.028306,0.004119
face_890,32667.243333,361.075958,8530.516379,0.028337,0.008278
face_891,32567.243333,461.075958,8530.516379,0.02835,0.013768
face_892,32467.243333,561.075958,8530.516379,0.028343,0.01717
face_893,32367.243333,661.075958,8530.516379,0.028319,0.015417
face_894,32311.974402,761.075958,8530.516379,0.028275,0.010671
face_895,32167.243333,633.989529,8530.516379,0.028818,0.000354
face_896,32067.243333,561.075958,8530.516379,0.029553,0.008111
face_897,31967.243333,476.77577,8530.516379,0.029559,0.02419
face_898,31667.243333,141.73811,8530.516379,0.032331,0.050668
face_899,31567.243333,61.075958,8530.516379,0.032597,0.061231
face_900,31467.243333,-38.924042,8530.516379,0.032811,0.07222
face_901,31367.243333,-138.924042,8530.516379,0.032973,0.055571
face_902,31267.243333,-238.924042,8530.516379,0.03308,0.045661
face_903,31167.243333,-338.924042,8530.516379,0.032562,0.050378
face_904,31047.587353,-423.496266,8530.516379,0.031956,0.126141
face_905,31093.756275,-462.960435,8530.516379,0.031371,0.000835
face_906,31167.243333,-538.924042,8530.516379,0.03149,0.024425
face_907,31267.243333,-638.924042,8530.516379,0.030992,0.014776
face_908,31367.243333,-738.924042,8530.516379,0.030465,0.013852
face_909,31467.243333,-838.924042,8530.516379,0.029929,0.014847
face_910,31567.243333,-938.924042,8530.516379,0.029385,0.015468
face_911,31667.243333,-1038.924042,8530.516379,0.028836,0.013965
face_912,31767.243333,-1138.924042,8530.516379,0.028283,0.010709
face_913,31867.243333,-1238.924042,8530.516379,0.027728,0.008528
face_914,31951.93729,-1138.924042,8530.516379,0.027687,0.00332
face_915,34894.062318,-1738.924042,8530.516379,0.0201,0.000829
face_916,34967.243333,-1811.217489,8530.516379,0.020098,0.000147
face_917,35167.243333,-1811.217489,8530.516379,0.020135,0.000194
face_918,35267.243333,-1738.924042,8530.516379,0.020166,0.001605
face_919,35367.243333,-1638.924042,8530.516379,0.020188,0.00327
face_920,35467.243333,-1538.924042,8530.516379,0.0202,0.004846
face_921,35567.243333,-1438.924042,8530.516379,0.020202,0.005312
face_922,35667.243333,-1338.924042,8530.516379,0.020194,0.003885
face_923,35752.243333,-1238.924042,8530.516379,0.020176,0.001347
face_924,35650.749739,461.075958,8530.516379,0.02204,0.000483
face_925,35567.243333,561.075958,8530.516379,0.022168,0.001652
face_926,35460.843982,644.317973,8530.516379,0.022281,0.007608
face_927,35367.243333,761.075958,8530.516379,0.022359,0.014591
face_928,35267.243333,861.075958,8530.516379,0.022418,0.01502
face_929,35167.243333,961.075958,8530.516379,0.022453,0.011091
face_930,35067.243333,1061.075958,8530.516379,0.022469,0.011349
face_931,34967.243333,1134.506103,8530.516379,0.022447,0.004702
face_932,34846.855765,1261.075958,8530.516379,0.022391,0.001034
face_933,34767.243333,1361.075958,8530.516379,0.022312,0.000229
face_934,34567.243333,1361.075958,8530.516379,0.022262,0.000351
face_935,34467.243333,1261.075958,8530.516379,0.022383,0.00222
face_936,34367.243333,1161.075958,8530.516379,0.022471,0.004838
face_937,34267.243333,1061.075958,8530.516379,0.022526,0.007492
face_938,34167.243333,961.075958,8530.516379,0.022556,0.011519
face_939,34067.243333,861.075958,8530.516379,0.022567,0.016221
face_940,33967.243333,761.075958,8530.516379,0.022555,0.019625
face_941,33867.243333,661.075958,8530.516379,0.02252,0.019469
face_942,33767.243333,561.075958,8530.516379,0.022465,0.016102
face_943,33667.243333,461.075958,8530.516379,0.022388,0.021576
face_944,33767.243333,361.075958,8530.516379,0.022357,0.017794
face_945,33867.243333,261.075958,8530.516379,0.022313,0.010869
face_946,33917.274881,161.075958,8530.516379,0.022257,0.004267
face_947,33982.274881,196.109242,8530.516379,0.022127,1e-06
face_948,32667.243333,-129.480896,8530.516379,0.027422,0.001244
face_949,32767.243333,-38.924042,8530.516379,0.027451,0.002599
face_950,32867.243333,61.075958,8530.516379,0.027463,0.001764
face_951,32928.909299,161.075958,8530.516379,0.027457,0.000375
face_952,32867.243333,261.075958,8530.516379,0.02755,0.002014
face_953,32767.243333,361.075958,8530.516379,0.027591,0.004843
face_954,32667.243333,461.075958,8530.516379,0.027615,0.009091
face_955,32567.243333,561.075958,8530.516379,0.027621,0.0134
face_956,32467.243333,661.075958,8530.516379,0.027609,0.014607
face_957,32367.243333,761.075958,8530.516379,0.027579,0.011871
face_958,32311.974402,861.075958,8530.516379,0.027533,0.007893
face_959,32067.243333,633.989529,8530.516379,0.028713,0.001061
face_960,31967.243333,561.075958,8530.516379,0.028732,0.010528
face_961,31862.897786,468.731791,8530.516379,0.028735,0.018022
face_962,31567.243333,141.73811,8530.516379,0.032056,0.057042
face_963,31467.243333,61.075958,8530.516379,0.032296,0.067822
face_964,31367.243333,-38.924042,8530.516379,0.032485,0.067293
face_965,31267.243333,-138.924042,8530.516379,0.032622,0.050067
face_966,31167.243333,-238.924042,8530.516379,0.032686,0.044206
face_967,31067.243333,-338.924042,8530.516379,0.032141,0.04699
face_968,30967.243333,-438.924042,8530.516379,0.031535,0.105727
face_969,31028.756278,-538.924042,8530.516379,0.031027,0.018941
face_970,31093.756275,-538.924042,8530.516379,0.030542,0.001372
face_971,31167.243333,-638.924042,8530.516379,0.030646,0.018233
face_972,31267.243333,-738.924042,8530.516379,0.030165,0.01328
face_973,31367.243333,-838.924042,8530.516379,0.029657,0.013365
face_974,31467.243333,-938.924042,8530.516379,0.02914,0.014256
face_975,31567.243333,-1038.924042,8530.516379,0.028617,0.014068
face_976,31667.243333,-1138.924042,8530.516379,0.028088,0.01196
face_977,31767.243333,-1238.924042,8530.516379,0.027556,0.008844
face_978,31867.243333,-1338.924042,8530.516379,0.027022,0.006807
face_979,31951.93729,-1238.924042,8530.516379,0.02699,0.003111
face_980,34894.062319,-1811.217489,8530.516379,0.019707,2e-06
face_981,35267.243333,-1811.217489,8530.516379,0.019771,0.000265
face_982,35367.243333,-1738.924042,8530.516379,0.019796,0.001742
face_983,35467.243333,-1638.924042,8530.516379,0.019811,0.003328
face_984,35567.243333,-1538.924042,8530.516379,0.019817,0.0043
face_985,35667.243333,-1438.924042,8530.516379,0.019813,0.003602
face_986,35752.243333,-1338.924042,8530.516379,0.0198,0.001395
face_987,35650.749739,561.075958,8530.516379,0.02169,0.000393
face_988,35567.243333,635.925089,8530.516379,0.0218,0.000807
face_989,35471.386482,763.004042,8530.516379,0.021897,0.01208
face_990,35367.243333,861.075958,8530.516379,0.021958,0.013717
face_991,35267.243333,961.075958,8530.516379,0.022,0.013002
face_992,35167.243333,1061.075958,8530.516379,0.022022,0.008547
face_993,35071.641046,1159.023599,8530.516379,0.02202,0.011243
face_994,34846.855765,1361.075958,8530.516379,0.021904,3.8e-05
face_995,34467.243333,1361.075958,8530.516379,0.021897,0.000419
face_996,34367.243333,1261.075958,8530.516379,0.021996,0.002445
face_997,34267.243333,1161.075958,8530.516379,0.022074,0.005109
face_998,34167.243333,1061.075958,8530.516379,0.022121,0.008158
face_999,34067.243333,961.075958,8530.516379,0.022144,0.012117
face_1000,33967.243333,861.075958,8530.516379,0.022147,0.015953
face_1001,33867.243333,761.075958,8530.516379,0.022128,0.017773
face_1002,33767.243333,661.075958,8530.516379,0.022087,0.016338
face_1003,33667.243333,561.075958,8530.516379,0.022027,0.012938
face_1004,33567.243333,461.075958,8530.516379,0.021947,0.015569
face_1005,33667.243333,361.075958,8530.516379,0.021923,0.014963
face_1006,33767.243333,261.075958,8530.516379,0.021888,0.0114
face_1007,33867.243333,161.075958,8530.516379,0.021841,0.005578
face_1008,33917.274881,61.075958,8530.516379,0.021783,0.001796
face_1009,32767.243333,-129.480896,8530.516379,0.026723,0.00106
face_1010,32867.243333,-38.924042,8530.516379,0.026739,0.001528
face_1011,32928.909299,61.075958,8530.516379,0.026739,0.000336
face_1012,32928.909299,261.075958,8530.516379,0.026822,0.000388
face_1013,32867.243333,361.075958,8530.516379,0.026872,0.002399
face_1014,32767.243333,461.075958,8530.516379,0.026906,0.005481
face_1015,32667.243333,561.075958,8530.516379,0.026922,0.009454
face_1016,32567.243333,661.075958,8530.516379,0.026922,0.01236
face_1017,32467.243333,761.075958,8530.516379,0.026906,0.011957
face_1018,32367.243333,861.075958,8530.516379,0.026872,0.008963
face_1019,32311.974402,961.075958,8530.516379,0.026822,0.00573
face_1020,31967.243333,633.989529,8530.516379,0.027937,0.001596
face_1021,31867.243333,561.075958,8530.516379,0.027952,0.012189
face_1022,31782.246691,462.682231,8530.516379,0.027948,0.00448
face_1023,31867.243333,361.075958,8530.516379,0.027939,0.005584
face_1024,31959.200672,411.77577,8530.516379,0.027935,0.001038
face_1025,31467.243333,141.73811,8530.516379,0.031765,0.067201
face_1026,31367.243333,61.075958,8530.516379,0.03198,0.071435
face_1027,31267.243333,-38.924042,8530.516379,0.032144,0.061009
face_1028,31167.243333,-138.924042,8530.516379,0.032238,0.04579
face_1029,31067.243333,-238.924042,8530.516379,0.032261,0.041278
face_1030,30967.243333,-338.924042,8530.516379,0.031714,0.042333
face_1031,30867.243333,-438.924042,8530.516379,0.031109,0.096572
face_1032,30967.243333,-538.924042,8530.516379,0.03063,0.018432
face_1033,31028.756278,-638.924042,8530.516379,0.030141,0.009546
face_1034,31093.756275,-638.924042,8530.516379,0.029747,0.001734
face_1035,31167.243333,-738.924042,8530.516379,0.029837,0.014313
face_1036,31267.243333,-838.924042,8530.516379,0.029373,0.011884
face_1037,31367.243333,-938.924042,8530.516379,0.028883,0.012594
face_1038,31467.243333,-1038.924042,8530.516379,0.028385,0.013218
face_1039,31567.243333,-1138.924042,8530.516379,0.02788,0.012375
face_1040,31667.243333,-1238.924042,8530.516379,0.027371,0.010011
face_1041,31767.243333,-1338.924042,8530.516379,0.026858,0.007188
face_1042,31867.243333,-1438.924042,8530.516379,0.026344,0.005303
face_1043,31951.93729,-1338.924042,8530.516379,0.02632,0.002823
face_1044,35367.243333,-1811.217489,8530.516379,0.019415,0.00033
face_1045,35467.243333,-1738.924042,8530.516379,0.019433,0.001827
face_1046,35567.243333,-1638.924042,8530.516379,0.019442,0.003105
face_1047,35667.243333,-1538.924042,8530.516379,0.019442,0.003115
face_1048,35752.243333,-1438.924042,8530.516379,0.019433,0.00138
face_1049,35650.749739,635.92509,8530.516379,0.021338,4e-05
face_1050,35494.098958,700.925091,8530.516379,0.021428,0.000787
face_1051,35567.243333,761.075958,8530.516379,0.021431,0.003287
face_1052,35467.61074,859.619621,8530.516379,0.021512,0.010832
face_1053,35367.243333,961.075958,8530.516379,0.021557,0.013022
face_1054,35267.243333,1061.075958,8530.516379,0.021586,0.01123
face_1055,35159.191017,1155.142171,8530.516379,0.02159,0.005754
face_1056,35067.243333,1261.075958,8530.516379,0.021549,0.003455
face_1057,34967.243333,1199.506106,8530.516379,0.021548,0.002862
face_1058,34367.243333,1361.075958,8530.516379,0.021525,0.000449
face_1059,34267.243333,1261.075958,8530.516379,0.021615,0.002645
face_1060,34167.243333,1161.075958,8530.516379,0.021685,0.005522
face_1061,34067.243333,1061.075958,8530.516379,0.021724,0.008745
face_1062,33967.243333,961.075958,8530.516379,0.021739,0.01227
face_1063,33867.243333,861.075958,8530.516379,0.021735,0.015184
face_1064,33767.243333,761.075958,8530.516379,0.02171,0.015624
face_1065,33667.243333,661.075958,8530.516379,0.021664,0.013468
face_1066,33567.243333,561.075958,8530.516379,0.021599,0.010316
face_1067,33467.243333,461.075958,8530.516379,0.021515,0.011243
face_1068,33567.243333,361.075958,8530.516379,0.0215,0.012118
face_1069,33667.243333,261.075958,8530.516379,0.021472,0.010971
face_1070,33767.243333,161.075958,8530.516379,0.021434,0.006446
face_1071,33867.243333,61.075958,8530.516379,0.021384,0.002465
face_1072,33917.274881,-28.930132,8530.516379,0.021323,0.000221
face_1073,32867.243333,-129.480896,8530.516379,0.026048,0.000659
face_1074,32928.909299,-38.924042,8530.516379,0.026053,0.000316
face_1075,32928.909299,361.075958,8530.516379,0.026179,0.00054
face_1076,32867.243333,461.075958,8530.516379,0.026222,0.00277
face_1077,32767.243333,561.075958,8530.516379,0.026248,0.005952
face_1078,32667.243333,661.075958,8530.516379,0.026259,0.009346
face_1079,32567.243333,761.075958,8530.516379,0.026253,0.010852
face_1080,32467.243333,861.075958,8530.516379,0.026232,0.009427
face_1081,32367.243333,961.075958,8530.516379,0.026195,0.006576
face_1082,32311.974402,1061.075958,8530.516379,0.026142,0.003978
face_1083,31867.243333,633.989529,8530.516379,0.0272,0.00207
face_1084,31771.635624,564.704594,8530.516379,0.027207,0.01326
face_1085,31780.768172,361.075958,8530.516379,0.027194,0.001149
face_1086,31867.243333,261.075958,8530.516379,0.027183,0.00256
face_1087,31959.200673,361.075958,8530.516379,0.027182,0.001122
face_1088,31367.243333,141.73811,8530.516379,0.031459,0.082101
face_1089,31267.243333,61.075958,8530.516379,0.031649,0.071046
face_1090,31167.243333,-38.924042,8530.516379,0.031771,0.053422
face_1091,31067.243333,-138.924042,8530.516379,0.031825,0.042189
face_1092,30967.243333,-238.924042,8530.516379,0.031832,0.037636
face_1093,30867.243333,-338.924042,8530.516379,0.031284,0.038956
face_1094,30767.243333,-438.924042,8530.516379,0.030681,0.092068
face_1095,30867.243333,-538.924042,8530.516379,0.030228,0.016332
face_1096,30967.243333,-638.924042,8530.516379,0.029766,0.011371
face_1097,31028.756278,-738.924042,8530.516379,0.029295,0.005241
face_1098,31093.756274,-738.924042,8530.516379,0.028984,0.001983
face_1099,31167.243333,-838.924042,8530.516379,0.029061,0.011642
face_1100,31267.243333,-938.924042,8530.516379,0.028613,0.010646
face_1101,31367.243333,-1038.924042,8530.516379,0.02814,0.011611
face_1102,31467.243333,-1138.924042,8530.516379,0.02766,0.011842
face_1103,31567.243333,-1238.924042,8530.516379,0.027173,0.010525
face_1104,31667.243333,-1338.924042,8530.516379,0.026682,0.008149
face_1105,31767.243333,-1438.924042,8530.516379,0.026189,0.005672
face_1106,31867.243333,-1538.924042,8530.516379,0.025693,0.00394
face_1107,31951.93729,-1438.924042,8530.516379,0.025677,0.002454
face_1108,35467.243333,-1811.217489,8530.516379,0.019066,0.000385
face_1109,35567.243333,-1738.924042,8530.516379,0.019078,0.001786
face_1110,35667.243333,-1638.924042,8530.516379,0.019082,0.002406
face_1111,35752.243333,-1538.924042,8530.516379,0.019077,0.001277
face_1112,35567.243333,700.925091,8530.516379,0.020982,0.000636
face_1113,35650.310092,753.073191,8530.516379,0.020983,0.000649
face_1114,35567.243333,861.075958,8530.516379,0.021062,0.002043
face_1115,35494.098958,953.967404,8530.516379,0.02106,0.000612
face_1116,35428.790665,959.628036,8530.516379,0.021127,0.011541
face_1117,35367.243333,1061.075958,8530.516379,0.021159,0.012459
face_1118,35269.829802,1157.025915,8530.516379,0.021171,0.008774
face_1119,35151.557585,1261.075958,8530.516379,0.021137,0.000871
face_1120,35067.243333,1361.075958,8530.516379,0.021096,0.000667
face_1121,34967.243333,1261.075958,8530.516379,0.021097,0.001922
face_1122,34911.855765,1199.506106,8530.516379,0.021095,0.000476
face_1123,34264.709159,1359.721108,8530.516379,0.021161,0.000387
face_1124,34167.812507,1260.579572,8530.516379,0.021242,0.00294
face_1125,34067.243333,1161.075958,8530.516379,0.021304,0.006079
face_1126,33967.243333,1061.075958,8530.516379,0.021334,0.008938
face_1127,33867.243333,961.075958,8530.516379,0.021342,0.012136
face_1128,33767.243333,861.075958,8530.516379,0.021331,0.013987
face_1129,33667.243333,761.075958,8530.516379,0.021301,0.01335
face_1130,33567.243333,661.075958,8530.516379,0.02125,0.010899
face_1131,33467.243333,561.075958,8530.516379,0.021181,0.008103
face_1132,33367.243333,461.075958,8530.516379,0.021094,0.007998
face_1133,33467.243333,361.075958,8530.516379,0.021085,0.009491
face_1134,33567.243333,261.075958,8530.516379,0.021066,0.009905
face_1135,33667.243333,161.075958,8530.516379,0.021035,0.006852
face_1136,33767.243333,61.075958,8530.516379,0.020993,0.003023
face_1137,33867.243333,-28.930132,8530.516379,0.020941,0.000472
face_1138,32928.909299,-129.480896,8530.516379,0.025396,2e-06
face_1139,32928.909299,461.075958,8530.516379,0.025561,0.000692
face_1140,32867.243333,561.075958,8530.516379,0.025597,0.003098
face_1141,32767.243333,661.075958,8530.516379,0.025617,0.006204
face_1142,32667.243333,761.075958,8530.516379,0.025622,0.008787
face_1143,32567.243333,861.075958,8530.516379,0.025612,0.009069
face_1144,32467.243333,961.075958,8530.516379,0.025587,0.00712
face_1145,32367.243333,1061.075958,8530.516379,0.025546,0.004596
face_1146,32311.974402,1161.075958,8530.516379,0.025491,0.002506
face_1147,31768.604333,633.248249,8530.516379,0.026493,0.002398
face_1148,31666.667752,561.433388,8530.516379,0.026496,0.011026
face_1149,31780.768172,261.075958,8530.516379,0.026478,0.000733
face_1150,31867.243333,206.73811,8530.516379,0.026466,0.000481
face_1151,31959.200673,261.075958,8530.516379,0.026466,0.000723
face_1152,31266.13281,150.679133,8530.516379,0.031139,0.10578
face_1153,31167.243333,61.075958,8530.516379,0.031288,0.060654
face_1154,31067.243333,-38.924042,8530.516379,0.03137,0.047947
face_1155,30967.243333,-138.924042,8530.516379,0.031407,0.038333
face_1156,30867.243333,-238.924042,8530.516379,0.031399,0.034408
face_1157,30767.243333,-338.924042,8530.516379,0.030851,0.036569
face_1158,30667.243333,-438.924042,8530.516379,0.030158,0.089761
face_1159,30767.243333,-538.924042,8530.516379,0.029824,0.014036
face_1160,30867.243333,-638.924042,8530.516379,0.029387,0.011801
face_1161,30967.243333,-738.924042,8530.516379,0.028941,0.00685
face_1162,31028.756278,-838.924042,8530.516379,0.028487,0.002875
face_1163,31093.756274,-838.924042,8530.516379,0.028252,0.002149
face_1164,31167.243333,-938.924042,8530.516379,0.028317,0.00972
face_1165,31267.243333,-1038.924042,8530.516379,0.027884,0.00954
face_1166,31367.243333,-1138.924042,8530.516379,0.027427,0.010459
face_1167,31467.243333,-1238.924042,8530.516379,0.026964,0.01024
face_1168,31567.243333,-1338.924042,8530.516379,0.026495,0.008626
face_1169,31667.243333,-1438.924042,8530.516379,0.026021,0.006384
face_1170,31767.243333,-1538.924042,8530.516379,0.025545,0.004246
face_1171,31867.243333,-1638.924042,8530.516379,0.025067,0.002663
face_1172,31951.93729,-1538.924042,8530.516379,0.025058,0.002001
face_1173,35567.243333,-1811.217489,8530.516379,0.018724,0.000406
face_1174,35667.243333,-1738.924042,8530.516379,0.018731,0.001472
face_1175,35752.243333,-1638.924042,8530.516379,0.018729,0.001048
face_1176,35650.749739,700.925091,8530.516379,0.020552,1e-06
face_1177,35619.51187,861.075958,8530.516379,0.020629,0.000445
face_1178,35567.243333,953.967404,8530.516379,0.020628,0.000544
face_1179,35465.890742,1067.312555,8530.516379,0.020744,0.019299
face_1180,35364.180573,1159.656893,8530.516379,0.020761,0.005987
face_1181,35267.243333,1261.075958,8530.516379,0.020734,0.002751
face_1182,35216.557584,1199.506106,8530.516379,0.020733,0.000795
face_1183,35151.557586,1361.075958,8530.516379,0.020701,2e-05
face_1184,34967.243333,1361.075958,8530.516379,0.020663,0.000487
face_1185,34911.855765,1261.075958,8530.516379,0.020662,0.00048
face_1186,34170.500179,1361.075958,8530.516379,0.020803,7.5e-05
face_1187,34065.508625,1259.227498,8530.516379,0.020876,0.003702
face_1188,33967.243333,1161.075958,8530.516379,0.020929,0.006114
face_1189,33867.243333,1061.075958,8530.516379,0.020952,0.009057
face_1190,33767.243333,961.075958,8530.516379,0.020953,0.011657
face_1191,33667.243333,861.075958,8530.516379,0.020936,0.01246
face_1192,33567.243333,761.075958,8530.516379,0.0209,0.01109
face_1193,33467.243333,661.075958,8530.516379,0.020845,0.008625
face_1194,33367.243333,561.075958,8530.516379,0.020773,0.006193
face_1195,33267.243333,461.075958,8530.516379,0.020683,0.005473
face_1196,33367.243333,361.075958,8530.516379,0.020681,0.007155
face_1197,33467.243333,261.075958,8530.516379,0.020668,0.008455
face_1198,33567.243333,161.075958,8530.516379,0.020644,0.006808
face_1199,33667.243333,61.075958,8530.516379,0.02061,0.003444
face_1200,33767.243333,-28.930132,8530.516379,0.020566,0.000697
face_1201,32928.909299,561.075958,8530.516379,0.024967,0.000836
face_1202,32867.243333,661.075958,8530.516379,0.024996,0.003358
face_1203,32767.243333,761.075958,8530.516379,0.025011,0.006191
face_1204,32667.243333,861.075958,8530.516379,0.025011,0.007834
face_1205,32567.243333,961.075958,8530.516379,0.024996,0.007174
face_1206,32467.243333,1061.075958,8530.516379,0.024967,0.00507
face_1207,32367.243333,1161.075958,8530.516379,0.024924,0.002923
face_1208,32311.974403,1261.075958,8530.516379,0.024867,0.001229
face_1209,31667.052203,633.911279,8530.516379,0.025819,0.002358
face_1210,31567.243333,561.075958,8530.516379,0.025819,0.006975
face_1211,31665.768172,476.77577,8530.516379,0.025815,0.00123
face_1212,31780.768172,206.73811,8530.516379,0.025796,3e-06
face_1213,31959.200673,206.73811,8530.516379,0.025785,1e-06
face_1214,31367.243333,206.73811,8530.516379,0.030213,0.0076
face_1215,31267.243333,261.075958,8530.516379,0.030456,0.032359
face_1216,31167.243333,161.075958,8530.516379,0.030789,0.083817
face_1217,31067.243333,61.075958,8530.516379,0.030898,0.053939
face_1218,30967.243333,-38.924042,8530.516379,0.030964,0.042814
face_1219,30867.243333,-138.924042,8530.516379,0.030985,0.034606
face_1220,30767.243333,-238.924042,8530.516379,0.030962,0.031998
face_1221,30667.243333,-338.924042,8530.516379,0.030323,0.034281
face_1222,30567.243333,-438.924042,8530.516379,0.029637,0.089173
face_1223,30667.243333,-538.924042,8530.516379,0.02933,0.011751
face_1224,30767.243333,-638.924042,8530.516379,0.029004,0.011406
face_1225,30867.243333,-738.924042,8530.516379,0.028582,0.007832
face_1226,30967.243333,-838.924042,8530.516379,0.028151,0.00395
face_1227,31028.756278,-938.924042,8530.516379,0.027714,0.00133
