x,y,z,df
52353.533203125,-10124.51123046875,-179.72142028808594,91.12
52433.55078125,-10110.078450520834,-179.72142028808594,91.12
52474.221354166664,-10138.944010416666,-179.72142028808594,91.51
52141.5859375,-9850.26171875,-179.72142028808594,72.96
52141.5859375,-9558.8017578125,-179.72142028808594,50.96
52141.5859375,-9655.955078125,-179.72142028808594,59.7
52141.5859375,-9753.108072916666,-179.72142028808594,66.9
52165.72265625,-9813.063151041666,-179.72142028808594,72.11
52165.72265625,-9613.201497395834,-179.72142028808594,55.29
52165.72265625,-9513.2705078125,-179.72142028808594,45.64
52165.72265625,-9713.132161458334,-179.72142028808594,64.55
52165.72265625,-9912.994140625,-179.72142028808594,77.84
52141.5859375,-9461.6484375,-179.72142028808594,41.51
52574.078125,-10138.944010416666,-179.72142028808594,91.51
52754.283203125,-10124.51123046875,-179.72142028808594,91.51
52654.095703125,-10124.51123046875,-179.72142028808594,91.51
52873.6484375,-10138.944010416666,-179.72142028808594,91.51
53073.361979166664,-10138.944010416666,-179.72142028808594,91.51
53355.4072265625,-10124.51123046875,-179.72142028808594,43.29
53155.033203125,-10124.51123046875,-179.72142028808594,91.1
52954.658203125,-10124.51123046875,-179.72142028808594,91.32
53273.075520833336,-10138.944010416666,-179.72142028808594,82.25
52835.623697916664,-10110.078450520834,-179.72142028808594,91.15
53036.66015625,-10110.078450520834,-179.72142028808594,91.15
53237.696614583336,-10110.078450520834,-179.72142028808594,89.21
53455.59375,-10124.51123046875,-179.72142028808594,5.1
52534.069010416664,-10110.078450520834,-179.72142028808594,91.15
52141.5859375,-9364.494791666666,-179.72142028808594,31.12
52141.5859375,-9073.03515625,-179.72142028808594,8.03
52141.5859375,-9170.188151041666,-179.72142028808594,13.56
52141.5859375,-9267.341471354166,-179.72142028808594,25.37
52165.72265625,-9313.408528645834,-179.72142028808594,24.38
52165.72265625,-9113.546875,-179.72142028808594,5.04
52165.72265625,-9013.615885416666,-179.72142028808594,3.45
52165.72265625,-9213.4775390625,-179.72142028808594,15.75
52165.72265625,-9413.339518229166,-179.72142028808594,36.68
52141.5859375,-8975.881510416666,-179.72142028808594,2.38
52141.5859375,-8878.728190104166,-179.72142028808594,2.82
52165.72265625,-8913.684895833334,-179.72142028808594,2.03
52141.5859375,-8718.657877604166,-179.72142028808594,0.79
52141.5859375,-8815.811197916666,-179.72142028808594,1.97
52165.72265625,-8782.295572916666,-179.72142028808594,0.74
52264.563802083336,-8716.6005859375,-179.72142028808594,1.29
52332.016927083336,-8716.6005859375,-179.72142028808594,4.0
52371.826822916664,-8687.19921875,-179.72142028808594,5.7
52432.028645833336,-8716.6005859375,-179.72142028808594,1.32
52470.669270833336,-8687.19921875,-179.72142028808594,2.47
52206.700520833336,-8687.19921875,-179.72142028808594,3.92
52632.049479166664,-8716.6005859375,-179.72142028808594,2.63
52569.510416666664,-8687.19921875,-179.72142028808594,6.14
52668.352864583336,-8687.19921875,-179.72142028808594,5.64
52732.061197916664,-8716.6005859375,-179.72142028808594,1.37
52532.0390625,-8716.6005859375,-179.72142028808594,3.73
52832.071614583336,-8716.6005859375,-179.72142028808594,3.86
52964.640625,-8716.6005859375,-179.72142028808594,3.15
52866.036458333336,-8687.19921875,-179.72142028808594,6.58
53064.651041666664,-8716.6005859375,-179.72142028808594,2.27
52767.1953125,-8687.19921875,-179.72142028808594,8.77
52931.15234375,-8687.19921875,-179.72142028808594,3.12
53130.005208333336,-8619.2626953125,-179.72142028808594,0.08
53132.104166666664,-8682.364583333334,-179.72142028808594,0.0
53196.09765625,-8585.562174479166,-179.72142028808594,0.58
53029.994791666664,-8687.19921875,-179.72142028808594,4.66
53366.1484375,-8614.428059895834,-179.72142028808594,0.99
53466.645833333336,-8614.428059895834,-179.72142028808594,1.15
53328.963541666664,-8585.562174479166,-179.72142028808594,2.41
53428.78125,-8585.562174479166,-179.72142028808594,2.68
53528.600260416664,-8585.562174479166,-179.72142028808594,1.26
53265.649739583336,-8614.428059895834,-179.72142028808594,1.32
53555.78125,-10124.51123046875,-179.72142028808594,0.63
53638.774739583336,-10138.944010416666,-179.72142028808594,0.0
53856.34375,-10124.51123046875,-179.72142028808594,0.68
53938.346354166664,-10138.944010416666,-179.72142028808594,1.29
53738.631510416664,-10138.944010416666,-179.72142028808594,0.0
54056.720703125,-10124.51123046875,-179.72142028808594,48.47
54337.774739583336,-10138.944010416666,-179.72142028808594,85.84
54257.095703125,-10124.51123046875,-179.72142028808594,90.66
54138.061197916664,-10138.944010416666,-179.72142028808594,87.86
54437.631510416664,-10138.944010416666,-179.72142028808594,35.73
53672.83203125,-10110.078450520834,-179.72142028808594,0.0
53974.388020833336,-10110.078450520834,-179.72142028808594,13.23
53773.350260416664,-10110.078450520834,-179.72142028808594,0.16
54175.424479166664,-10110.078450520834,-179.72142028808594,89.95
54376.4609375,-10110.078450520834,-179.72142028808594,79.51
54476.979166666664,-10110.078450520834,-179.72142028808594,45.34
54557.6572265625,-10124.51123046875,-179.72142028808594,31.75
54637.34375,-10138.944010416666,-179.72142028808594,33.15
54678.013020833336,-10110.078450520834,-179.72142028808594,45.15
54758.03125,-10124.51123046875,-179.72142028808594,52.82
54845.984375,-10110.078450520834,-179.72142028808594,62.0
54903.848958333336,-10138.944010416666,-179.72142028808594,44.79
54957.91015625,-10028.493408203125,-179.72142028808594,82.66
54969.979166666664,-10107.681640625,-179.72142028808594,3.92
54957.91015625,-9930.2451171875,-179.72142028808594,89.97
54957.91015625,-9733.7490234375,-179.72142028808594,54.96
54957.91015625,-9831.9970703125,-179.72142028808594,63.75
54957.91015625,-9635.5009765625,-179.72142028808594,69.26
54957.91015625,-9513.805908203125,-179.72142028808594,84.44
54867.78515625,-9449.143880208334,-179.72142028808594,88.27
53667.64453125,-8614.428059895834,-179.72142028808594,1.04
53868.643229166664,-8614.428059895834,-179.72142028808594,1.04
53969.143229166664,-8614.428059895834,-179.72142028808594,0.88
53768.14453125,-8614.428059895834,-179.72142028808594,1.21
54270.640625,-8614.428059895834,-179.72142028808594,0.25
54371.140625,-8614.428059895834,-179.72142028808594,0.36
54170.141927083336,-8614.428059895834,-179.72142028808594,0.11
54069.641927083336,-8614.428059895834,-179.72142028808594,0.36
53728.23828125,-8585.562174479166,-179.72142028808594,1.12
53927.876302083336,-8585.562174479166,-179.72142028808594,0.79
53828.057291666664,-8585.562174479166,-179.72142028808594,1.04
53628.419270833336,-8585.562174479166,-179.72142028808594,2.05
54127.514322916664,-8585.562174479166,-179.72142028808594,0.66
54027.6953125,-8585.562174479166,-179.72142028808594,1.07
54227.333333333336,-8585.562174479166,-179.72142028808594,0.58
54327.15234375,-8585.562174479166,-179.72142028808594,0.68
54426.971354166664,-8585.562174479166,-179.72142028808594,0.3
54526.790364583336,-8585.562174479166,-179.72142028808594,0.49
54471.639322916664,-8614.428059895834,-179.72142028808594,0.3
54538.412760416664,-8682.364583333334,-179.72142028808594,0.16
53567.145833333336,-8614.428059895834,-179.72142028808594,0.79
54840.826171875,-9292.98046875,-179.72142028808594,1.34
54840.826171875,-9194.144287109375,-179.72142028808594,0.52
54840.826171875,-9095.308349609375,-179.72142028808594,0.19
54840.826171875,-9391.816650390625,-179.72142028808594,1.51
54925.649739583336,-9433.325846354166,-179.72142028808594,89.86
54840.826171875,-8996.472412109375,-179.72142028808594,0.19
54639.58984375,-8716.6005859375,-179.72142028808594,0.19
54559.837239583336,-8619.2626953125,-179.72142028808594,0.19
54689.481770833336,-8687.19921875,-179.72142028808594,0.11
54769.235677083336,-8716.6005859375,-179.72142028808594,0.16
54572.138020833336,-8716.6005859375,-179.72142028808594,0.16
54840.826171875,-8897.63623046875,-179.72142028808594,0.0
54840.826171875,-8775.05908203125,-179.72142028808594,0.33
54816.497395833336,-8687.19921875,-179.72142028808594,0.16
48403.1015625,-9070.6171875,-179.72142028808594,90.63
48403.1015625,-8967.7109375,-179.72142028808594,90.82
48403.1015625,-8864.8046875,-179.72142028808594,90.88
48403.1015625,-8761.89892578125,-179.72142028808594,90.88
48403.1015625,-8658.9931640625,-179.72142028808594,90.88
48403.1015625,-8556.0869140625,-179.72142028808594,90.85
48403.1015625,-8453.18115234375,-179.72142028808594,90.79
48504.2421875,-9070.6171875,-179.72142028808594,88.3
48504.2421875,-8967.7109375,-179.72142028808594,89.04
48504.2421875,-8864.8046875,-179.72142028808594,89.4
48504.2421875,-8761.89892578125,-179.72142028808594,89.4
48504.2421875,-8658.9931640625,-179.72142028808594,89.4
48504.2421875,-8556.0869140625,-179.72142028808594,89.18
48504.2421875,-8453.18115234375,-179.72142028808594,88.71
48605.380859375,-9070.6171875,-179.72142028808594,84.52
48605.380859375,-8967.7109375,-179.72142028808594,85.4
48605.380859375,-8864.8046875,-179.72142028808594,85.95
48605.380859375,-8761.89892578125,-179.72142028808594,86.14
48605.380859375,-8658.9931640625,-179.72142028808594,86.08
48605.380859375,-8556.0869140625,-179.72142028808594,85.81
48605.380859375,-8453.18115234375,-179.72142028808594,85.1
48706.51953125,-9070.6171875,-179.72142028808594,77.95
48706.51953125,-8967.7109375,-179.72142028808594,80.03
48706.51953125,-8864.8046875,-179.72142028808594,81.48
48706.51953125,-8761.89892578125,-179.72142028808594,81.73
48706.51953125,-8658.9931640625,-179.72142028808594,81.92
48706.51953125,-8556.0869140625,-179.72142028808594,81.21
48706.51953125,-8453.18115234375,-179.72142028808594,79.21
48807.658203125,-9070.6171875,-179.72142028808594,69.42
48807.658203125,-8967.7109375,-179.72142028808594,71.84
48807.658203125,-8864.8046875,-179.72142028808594,73.34
48807.658203125,-8761.89892578125,-179.72142028808594,74.03
48807.658203125,-8658.9931640625,-179.72142028808594,74.14
48807.658203125,-8556.0869140625,-179.72142028808594,73.29
48807.658203125,-8453.18115234375,-179.72142028808594,71.53
48908.796875,-9070.6171875,-179.72142028808594,60.49
48908.796875,-8967.7109375,-179.72142028808594,62.49
48908.796875,-8864.8046875,-179.72142028808594,64.14
48908.796875,-8761.89892578125,-179.72142028808594,64.58
48908.796875,-8658.9931640625,-179.72142028808594,65.34
48908.796875,-8556.0869140625,-179.72142028808594,64.22
48908.796875,-8453.18115234375,-179.72142028808594,62.99
49009.9375,-9070.6171875,-179.72142028808594,47.23
49009.9375,-8967.7109375,-179.72142028808594,51.15
49009.9375,-8864.8046875,-179.72142028808594,54.66
49009.9375,-8761.89892578125,-179.72142028808594,55.4
49009.9375,-8658.9931640625,-179.72142028808594,55.97
49009.9375,-8556.0869140625,-179.72142028808594,53.53
49009.9375,-8453.18115234375,-179.72142028808594,51.04
49111.076171875,-9070.6171875,-179.72142028808594,37.95
49111.076171875,-8967.7109375,-179.72142028808594,40.38
49111.076171875,-8864.8046875,-179.72142028808594,42.68
49111.076171875,-8761.89892578125,-179.72142028808594,44.9
49111.076171875,-8658.9931640625,-179.72142028808594,44.14
49111.076171875,-8556.0869140625,-179.72142028808594,41.67
49111.076171875,-8453.18115234375,-179.72142028808594,40.05
49212.21484375,-9070.6171875,-179.72142028808594,24.68
49212.21484375,-8967.7109375,-179.72142028808594,30.05
49212.21484375,-8864.8046875,-179.72142028808594,37.53
49212.21484375,-8761.89892578125,-179.72142028808594,36.63
49212.21484375,-8658.9931640625,-179.72142028808594,35.73
49212.21484375,-8556.0869140625,-179.72142028808594,39.26
49212.21484375,-8453.18115234375,-179.72142028808594,35.12
49313.353515625,-9070.6171875,-179.72142028808594,16.85
49313.353515625,-8967.7109375,-179.72142028808594,19.92
49313.353515625,-8864.8046875,-179.72142028808594,22.77
49313.353515625,-8761.89892578125,-179.72142028808594,27.51
49313.353515625,-8658.9931640625,-179.72142028808594,33.95
49313.353515625,-8556.0869140625,-179.72142028808594,35.53
49313.353515625,-8453.18115234375,-179.72142028808594,43.59
49414.4921875,-9070.6171875,-179.72142028808594,4.9
49414.4921875,-8967.7109375,-179.72142028808594,6.6
49414.4921875,-8864.8046875,-179.72142028808594,12.41
49414.4921875,-8761.89892578125,-179.72142028808594,17.26
49414.4921875,-8658.9931640625,-179.72142028808594,28.25
49414.4921875,-8556.0869140625,-179.72142028808594,37.12
49414.4921875,-8453.18115234375,-179.72142028808594,45.4
49414.4921875,-8350.275390625,-179.72142028808594,52.96
49414.4921875,-8247.369140625,-179.72142028808594,58.68
49414.4921875,-8144.463134765625,-179.72142028808594,67.42
49414.4921875,-8041.55712890625,-179.72142028808594,77.89
49414.4921875,-7938.651123046875,-179.72142028808594,84.44
49414.4921875,-7835.7451171875,-179.72142028808594,88.82
49515.6328125,-9070.6171875,-179.72142028808594,0.33
49515.6328125,-8967.7109375,-179.72142028808594,1.01
49515.6328125,-8864.8046875,-179.72142028808594,4.16
49515.6328125,-8761.89892578125,-179.72142028808594,8.9
49515.6328125,-8658.9931640625,-179.72142028808594,22.63
49515.6328125,-8556.0869140625,-179.72142028808594,31.67
49515.6328125,-8453.18115234375,-179.72142028808594,43.62
49515.6328125,-8350.275390625,-179.72142028808594,53.15
49515.6328125,-8247.369140625,-179.72142028808594,62.47
49515.6328125,-8144.463134765625,-179.72142028808594,70.68
49515.6328125,-8041.55712890625,-179.72142028808594,79.81
49515.6328125,-7938.651123046875,-179.72142028808594,85.34
49515.6328125,-7835.7451171875,-179.72142028808594,89.26
49616.771484375,-9070.6171875,-179.72142028808594,0.38
49616.771484375,-8967.7109375,-179.72142028808594,0.41
49616.771484375,-8864.8046875,-179.72142028808594,0.49
49616.771484375,-8761.89892578125,-179.72142028808594,0.68
49616.771484375,-8658.9931640625,-179.72142028808594,15.12
49616.771484375,-8556.0869140625,-179.72142028808594,32.6
49616.771484375,-8453.18115234375,-179.72142028808594,43.37
49616.771484375,-8350.275390625,-179.72142028808594,51.59
49616.771484375,-8247.369140625,-179.72142028808594,62.41
49616.771484375,-8144.463134765625,-179.72142028808594,71.89
49616.771484375,-8041.55712890625,-179.72142028808594,80.66
49616.771484375,-7938.651123046875,-179.72142028808594,85.92
49616.771484375,-7835.7451171875,-179.72142028808594,89.45
49717.91015625,-9070.6171875,-179.72142028808594,0.0
49717.91015625,-8967.7109375,-179.72142028808594,0.05
49717.91015625,-8864.8046875,-179.72142028808594,0.19
49717.91015625,-8761.89892578125,-179.72142028808594,0.96
49717.91015625,-8658.9931640625,-179.72142028808594,2.82
49717.91015625,-8556.0869140625,-179.72142028808594,21.56
49717.91015625,-8453.18115234375,-179.72142028808594,35.18
49717.91015625,-8350.275390625,-179.72142028808594,51.21
49717.91015625,-8247.369140625,-179.72142028808594,63.32
49717.91015625,-8144.463134765625,-179.72142028808594,72.33
49717.91015625,-8041.55712890625,-179.72142028808594,80.99
49717.91015625,-7938.651123046875,-179.72142028808594,86.11
49717.91015625,-7835.7451171875,-179.72142028808594,89.73
49819.048828125,-9070.6171875,-179.72142028808594,0.05
49819.048828125,-8967.7109375,-179.72142028808594,0.0
49819.048828125,-8864.8046875,-179.72142028808594,0.44
49819.048828125,-8761.89892578125,-179.72142028808594,0.08
49819.048828125,-8658.9931640625,-179.72142028808594,0.33
49819.048828125,-8556.0869140625,-179.72142028808594,15.95
49819.048828125,-8453.18115234375,-179.72142028808594,31.29
49819.048828125,-8350.275390625,-179.72142028808594,49.45
49819.048828125,-8247.369140625,-179.72142028808594,62.27
49819.048828125,-8144.463134765625,-179.72142028808594,72.96
49819.048828125,-8041.55712890625,-179.72142028808594,80.96
49819.048828125,-7938.651123046875,-179.72142028808594,86.03
49819.048828125,-7835.7451171875,-179.72142028808594,89.7
49920.1875,-9070.6171875,-179.72142028808594,0.0
49920.1875,-8967.7109375,-179.72142028808594,0.0
49920.1875,-8864.8046875,-179.72142028808594,0.03
49920.1875,-8761.89892578125,-179.72142028808594,0.3
49920.1875,-8658.9931640625,-179.72142028808594,0.0
49920.1875,-8556.0869140625,-179.72142028808594,2.85
49920.1875,-8453.18115234375,-179.72142028808594,34.36
49920.1875,-8350.275390625,-179.72142028808594,50.82
49920.1875,-8247.369140625,-179.72142028808594,61.95
49920.1875,-8144.463134765625,-179.72142028808594,71.78
49920.1875,-8041.55712890625,-179.72142028808594,80.66
49920.1875,-7938.651123046875,-179.72142028808594,85.84
49920.1875,-7835.7451171875,-179.72142028808594,89.48
50021.328125,-9070.6171875,-179.72142028808594,0.0
50021.328125,-8967.7109375,-179.72142028808594,0.0
50021.328125,-8864.8046875,-179.72142028808594,0.0
50021.328125,-8761.89892578125,-179.72142028808594,0.03
50021.328125,-8658.9931640625,-179.72142028808594,0.0
50021.328125,-8556.0869140625,-179.72142028808594,0.22
50021.328125,-8453.18115234375,-179.72142028808594,23.81
50021.328125,-8350.275390625,-179.72142028808594,44.11
50021.328125,-8247.369140625,-179.72142028808594,60.99
50021.328125,-8144.463134765625,-179.72142028808594,69.42
50021.328125,-8041.55712890625,-179.72142028808594,79.45
50021.328125,-7938.651123046875,-179.72142028808594,85.51
50021.328125,-7835.7451171875,-179.72142028808594,89.1
50122.466796875,-9070.6171875,-179.72142028808594,0.0
50122.466796875,-8967.7109375,-179.72142028808594,0.0
50122.466796875,-8864.8046875,-179.72142028808594,0.0
50122.466796875,-8761.89892578125,-179.72142028808594,0.0
50122.466796875,-8658.9931640625,-179.72142028808594,0.0
50122.466796875,-8556.0869140625,-179.72142028808594,0.0
50122.466796875,-8453.18115234375,-179.72142028808594,15.32
50122.466796875,-8350.275390625,-179.72142028808594,39.51
50122.466796875,-8247.369140625,-179.72142028808594,58.22
50122.466796875,-8144.463134765625,-179.72142028808594,68.27
50122.466796875,-8041.55712890625,-179.72142028808594,78.49
50122.466796875,-7938.651123046875,-179.72142028808594,84.38
50122.466796875,-7835.7451171875,-179.72142028808594,88.66
50223.60546875,-9070.6171875,-179.72142028808594,0.0
50223.60546875,-8967.7109375,-179.72142028808594,0.0
50223.60546875,-8864.8046875,-179.72142028808594,0.0
50223.60546875,-8761.89892578125,-179.72142028808594,0.0
50223.60546875,-8658.9931640625,-179.72142028808594,0.0
50223.60546875,-8556.0869140625,-179.72142028808594,0.0
50223.60546875,-8453.18115234375,-179.72142028808594,0.03
50324.744140625,-9070.6171875,-179.72142028808594,0.0
50324.744140625,-8967.7109375,-179.72142028808594,0.0
50324.744140625,-8864.8046875,-179.72142028808594,0.0
50324.744140625,-8761.89892578125,-179.72142028808594,0.0
50324.744140625,-8658.9931640625,-179.72142028808594,0.0
50324.744140625,-8556.0869140625,-179.72142028808594,0.0
50324.744140625,-8453.18115234375,-179.72142028808594,0.0
50425.8828125,-9070.6171875,-179.72142028808594,0.0
50425.8828125,-8967.7109375,-179.72142028808594,0.0
50425.8828125,-8864.8046875,-179.72142028808594,0.0
50425.8828125,-8761.89892578125,-179.72142028808594,0.0
50425.8828125,-8658.9931640625,-179.72142028808594,0.0
50425.8828125,-8556.0869140625,-179.72142028808594,0.0
50425.8828125,-8453.18115234375,-179.72142028808594,0.0
50527.0234375,-9276.4287109375,-179.72142028808594,0.0
50527.0234375,-9173.52294921875,-179.72142028808594,0.0
50527.0234375,-9070.6171875,-179.72142028808594,0.0
50527.0234375,-8967.7109375,-179.72142028808594,0.0
50527.0234375,-8864.8046875,-179.72142028808594,0.0
50527.0234375,-8761.89892578125,-179.72142028808594,0.0
50527.0234375,-8658.9931640625,-179.72142028808594,0.0
50527.0234375,-8556.0869140625,-179.72142028808594,0.0
50527.0234375,-8453.18115234375,-179.72142028808594,0.0
50628.162109375,-9276.4287109375,-179.72142028808594,0.0
50628.162109375,-9173.52294921875,-179.72142028808594,0.0
50628.162109375,-9070.6171875,-179.72142028808594,0.0
50628.162109375,-8967.7109375,-179.72142028808594,0.0
50628.162109375,-8864.8046875,-179.72142028808594,0.0
50628.162109375,-8761.89892578125,-179.72142028808594,0.0
50628.162109375,-8658.9931640625,-179.72142028808594,0.0
50628.162109375,-8556.0869140625,-179.72142028808594,0.0
50628.162109375,-8453.18115234375,-179.72142028808594,0.0
50729.30078125,-9276.4287109375,-179.72142028808594,0.0
50729.30078125,-9173.52294921875,-179.72142028808594,0.0
50729.30078125,-9070.6171875,-179.72142028808594,0.0
50729.30078125,-8967.7109375,-179.72142028808594,0.0
50729.30078125,-8864.8046875,-179.72142028808594,0.0
50729.30078125,-8761.89892578125,-179.72142028808594,0.0
50729.30078125,-8658.9931640625,-179.72142028808594,0.0
50729.30078125,-8556.0869140625,-179.72142028808594,0.0
50729.30078125,-8453.18115234375,-179.72142028808594,0.0
50830.439453125,-9276.4287109375,-179.72142028808594,0.0
50813.583333333336,-8847.653645833334,-179.72142028808594,0.0
50830.439453125,-8761.89892578125,-179.72142028808594,0.0
50830.439453125,-8658.9931640625,-179.72142028808594,0.0
50830.439453125,-8556.0869140625,-179.72142028808594,0.0
50830.439453125,-8453.18115234375,-179.72142028808594,0.0
50931.578125,-9276.4287109375,-179.72142028808594,0.0
50948.434895833336,-8847.653645833334,-179.72142028808594,0.0
50931.578125,-8761.89892578125,-179.72142028808594,0.0
50931.578125,-8658.9931640625,-179.72142028808594,0.0
50931.578125,-8556.0869140625,-179.72142028808594,0.0
50931.578125,-8453.18115234375,-179.72142028808594,0.0
51032.71875,-9276.4287109375,-179.72142028808594,0.0
51015.861979166664,-8847.653645833334,-179.72142028808594,0.0
51032.71875,-8761.89892578125,-179.72142028808594,0.0
51032.71875,-8658.9931640625,-179.72142028808594,0.0
51032.71875,-8556.0869140625,-179.72142028808594,0.0
51032.71875,-8453.18115234375,-179.72142028808594,0.0
51133.857421875,-9276.4287109375,-179.72142028808594,0.0
51133.857421875,-8761.89892578125,-179.72142028808594,0.0
51133.857421875,-8658.9931640625,-179.72142028808594,0.0
51133.857421875,-8556.0869140625,-179.72142028808594,0.0
51133.857421875,-8453.18115234375,-179.72142028808594,0.0
51234.99609375,-9276.4287109375,-179.72142028808594,0.0
51251.852864583336,-8847.653645833334,-179.72142028808594,0.0
51234.99609375,-8761.89892578125,-179.72142028808594,0.0
51234.99609375,-8658.9931640625,-179.72142028808594,0.0
51234.99609375,-8556.0869140625,-179.72142028808594,0.0
51234.99609375,-8453.18115234375,-179.72142028808594,0.0
51251.852864583336,-8367.426432291666,-179.72142028808594,0.0
51336.134765625,-9276.4287109375,-179.72142028808594,0.0
51336.134765625,-9173.52294921875,-179.72142028808594,0.0
51336.134765625,-9070.6171875,-179.72142028808594,0.0
51336.134765625,-8967.7109375,-179.72142028808594,0.0
51336.134765625,-8864.8046875,-179.72142028808594,0.0
51336.134765625,-8761.89892578125,-179.72142028808594,0.0
51336.134765625,-8658.9931640625,-179.72142028808594,0.0
51336.134765625,-8556.0869140625,-179.72142028808594,0.0
51336.134765625,-8453.18115234375,-179.72142028808594,0.0
51336.134765625,-8350.275390625,-179.72142028808594,0.0
51437.2734375,-8453.18115234375,-179.72142028808594,0.0
51437.2734375,-8350.275390625,-179.72142028808594,0.0
51538.4140625,-8453.18115234375,-179.72142028808594,0.0
51538.4140625,-8350.275390625,-179.72142028808594,0.0
51639.552734375,-8453.18115234375,-179.72142028808594,0.0
51639.552734375,-8350.275390625,-179.72142028808594,0.0
51740.69140625,-8453.18115234375,-179.72142028808594,0.0
51740.69140625,-8350.275390625,-179.72142028808594,0.0
51841.830078125,-8453.18115234375,-179.72142028808594,0.0
51841.830078125,-8350.275390625,-179.72142028808594,0.0
51942.96875,-8453.18115234375,-179.72142028808594,0.0
51942.96875,-8350.275390625,-179.72142028808594,0.0
52044.109375,-8453.18115234375,-179.72142028808594,0.0
52027.252604166664,-8367.426432291666,-179.72142028808594,0.0
52145.248046875,-8453.18115234375,-179.72142028808594,0.0
52246.38671875,-8556.0869140625,-179.72142028808594,0.0
52246.38671875,-8453.18115234375,-179.72142028808594,0.0
52347.525390625,-8556.0869140625,-179.72142028808594,0.0
52347.525390625,-8453.18115234375,-179.72142028808594,0.0
52448.6640625,-8556.0869140625,-179.72142028808594,0.0
52448.6640625,-8453.18115234375,-179.72142028808594,0.0
52549.8046875,-8556.0869140625,-179.72142028808594,0.0
52549.8046875,-8453.18115234375,-179.72142028808594,0.0
52650.943359375,-8556.0869140625,-179.72142028808594,0.0
52650.943359375,-8453.18115234375,-179.72142028808594,0.0
52752.08203125,-8556.0869140625,-179.72142028808594,0.0
52752.08203125,-8453.18115234375,-179.72142028808594,0.0
52853.220703125,-8556.0869140625,-179.72142028808594,0.0
52853.220703125,-8453.18115234375,-179.72142028808594,0.0
52954.359375,-8556.0869140625,-179.72142028808594,0.0
52954.359375,-8453.18115234375,-179.72142028808594,0.0
53055.5,-8453.18115234375,-179.72142028808594,0.0
53156.638671875,-8453.18115234375,-179.72142028808594,0.0
53156.638671875,-8350.275390625,-179.72142028808594,0.0
53257.77734375,-8453.18115234375,-179.72142028808594,0.0
53257.77734375,-8350.275390625,-179.72142028808594,0.0
53358.91796875,-8453.18115234375,-179.72142028808594,0.0
53358.91796875,-8350.275390625,-179.72142028808594,0.0
53460.056640625,-8453.18115234375,-179.72142028808594,0.0
53460.056640625,-8350.275390625,-179.72142028808594,0.0
53561.1953125,-8453.18115234375,-179.72142028808594,0.0
53561.1953125,-8350.275390625,-179.72142028808594,0.0
53662.333984375,-8453.18115234375,-179.72142028808594,0.0
53662.333984375,-8350.275390625,-179.72142028808594,0.0
53763.47265625,-8453.18115234375,-179.72142028808594,0.0
53763.47265625,-8350.275390625,-179.72142028808594,0.0
53864.61328125,-8453.18115234375,-179.72142028808594,0.0
53864.61328125,-8350.275390625,-179.72142028808594,0.0
53965.751953125,-8453.18115234375,-179.72142028808594,0.0
54066.890625,-8453.18115234375,-179.72142028808594,0.0
54168.029296875,-8453.18115234375,-179.72142028808594,5.23
54269.16796875,-8453.18115234375,-179.72142028808594,17.12
54370.30859375,-8453.18115234375,-179.72142028808594,49.07
54471.447265625,-8453.18115234375,-179.72142028808594,67.7
54572.5859375,-8453.18115234375,-179.72142028808594,80.74
54673.724609375,-8556.0869140625,-179.72142028808594,87.15
54673.724609375,-8453.18115234375,-179.72142028808594,87.32
54774.86328125,-8556.0869140625,-179.72142028808594,90.16
54774.86328125,-8453.18115234375,-179.72142028808594,90.14
48356.75390625,-9153.49609375,-179.72142028808594,90.33
48536.26171875,-9153.49609375,-179.72142028808594,85.48
48446.5078125,-9153.49609375,-179.72142028808594,88.44
48593.259114583336,-9137.783203125,-179.72142028808594,83.67
48402.365885416664,-9137.783203125,-179.72142028808594,90.03
48497.813802083336,-9137.783203125,-179.72142028808594,87.32
48794.2548828125,-9145.6396484375,-179.72142028808594,68.52
48864.9296875,-9153.49609375,-179.72142028808594,62.36
48654.033854166664,-9153.49609375,-179.72142028808594,79.81
48956.930989583336,-9153.49609375,-179.72142028808594,54.36
48328.734375,-9090.572265625,-179.72142028808594,91.53
49696.05859375,-9153.49609375,-179.72142028808594,0.52
49896.432291666664,-9153.49609375,-179.72142028808594,0.25
50063.5703125,-9153.49609375,-179.72142028808594,0.0
49796.24609375,-9153.49609375,-179.72142028808594,0.49
49295.313802083336,-9153.49609375,-179.72142028808594,20.63
49026.541015625,-9145.6396484375,-179.72142028808594,45.34
49495.6875,-9153.49609375,-179.72142028808594,3.97
49595.873697916664,-9153.49609375,-179.72142028808594,0.93
49395.5,-9153.49609375,-179.72142028808594,8.63
49193.2529296875,-9145.6396484375,-179.72142028808594,32.03
50194.46484375,-9153.49609375,-179.72142028808594,0.0
48716.725260416664,-9137.783203125,-179.72142028808594,75.62
48909.86328125,-9137.783203125,-179.72142028808594,59.4
48328.734375,-8927.582356770834,-179.72142028808594,91.53
48328.734375,-8830.3564453125,-179.72142028808594,91.53
48340.6328125,-8971.953125,-179.72142028808594,91.48
48340.6328125,-8871.887044270834,-179.72142028808594,91.48
48340.6328125,-9040.557291666666,-179.72142028808594,91.48
48340.6328125,-8771.8212890625,-179.72142028808594,91.48
49430.04296875,-9137.783203125,-179.72142028808594,6.16
49530.70703125,-9137.783203125,-179.72142028808594,3.59
